Title Searched,Year Searched,Director Searched,Publication,Score,Critic,Snippet,Date Written
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,RogerEbert.com,100,Tomris Laffly,"It’s a delicate drama that flourishes through the liberating power of art, where a hopeful yet consuming love affair sparks between two young women amid patriarchal customs, and stays concealed in their hearts both because of and in spite of it.","Dec 4, 2019"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,The Atlantic,100,David Sims,Portrait of a Lady on Fire is primarily a romance. But it’s also a film about the deeply personal process of creativity—the pain and joy of making one’s emotions and memories into a work of art.,"Dec 4, 2019"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,Los Angeles Times,100,Justin Chang,It’s the rare movie that can take something as ancient as myth and use it to break your heart anew.,"Dec 5, 2019"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,Wall Street Journal,100,Joe Morgenstern,"The prime mover is sexual tension, which grows inexorably as the women learn the contours of each other’s lives. Portrait of a Lady on Fire — the fire is figurative, but also real — goes beyond painterly beauty. It sees into souls.","Dec 5, 2019"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,LarsenOnFilm,100,Josh Larsen,"Haenel, who also appeared in Sciamma’s debut film, Water Lilies, is mesmerizing, conjuring a full person using little more than stillness and a direct stare.","Dec 6, 2019"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,Boston Globe,100,Ty Burr,"Céline Sciamma’s extraordinary fourth feature and a movie of body, heart, and mind.","Feb 12, 2020"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,San Francisco Chronicle,100,Mick LaSalle,"There are many great acting moments in this film, but you should especially savor the final shot, the long close-up of Haenel in profile. Put simply, it’s why we go to the movies.","Feb 12, 2020"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,Arizona Republic,100,Barbara VanDenburgh,"It’s a film that gets brilliantly to the truth of how and why we fall in love, and replicates that sensation — and the heartache that follows.","Feb 12, 2020"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,New York Magazine (Vulture),100,Bilge Ebiri,"Portrait of a Lady on Fire builds and builds and builds, as we keep waiting for an explosion, a big emotional climax. And, not unlike with another great recent import, Pedro Almodóvar’s ""Pain and Glory,"" it arrives with the very last shot — which I won’t reveal other than to say it’s one of the finest pieces of acting and one of the most moving images I’ve seen in eons.","Feb 12, 2020"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,Vox,100,Emily VanDerWerff,"What makes the French masterpiece Portrait of a Lady on Fire — one of my favorite movies ever made, and the perfect Valentine’s Day date movie — so good is that it’s both a great romance and a great love story. The two bleed into each other so skillfully that you’ll almost miss where the romance begins and the love story ends.","Feb 13, 2020"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,Chicago Tribune,100,Michael Phillips,"Not much music finds its way on the soundtrack, but what’s there is crucial. Vivaldi’s “Violin Concerto in G Minor,"" heard twice and strategically, ends up crystallizing the love story in ways we don’t see coming.","Feb 19, 2020"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,Empire,100,Sophie Monks Kaufman,"There are theme-park rides; there is cinema; there are sacred love poems to take with you for the rest of your life. Thank you for giving us the last one, Céline Sciamma.","Feb 24, 2020"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,The Seattle Times,100,Moira Macdonald,"“Do all lovers,” wonders Héloïse in a passionate moment, “feel as though they’re inventing something?” Portrait of a Lady on Fire, a bittersweet celebration of passion and art, feels like that; you’ve never seen another movie quite like this. In its quiet gaze, love becomes art — and vice versa.","Feb 26, 2020"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,The Observer (UK),100,Mark Kermode,"Portrait of a Lady on Fire (the French title uses the less Jamesian “jeune fille”) seamlessly intertwines themes of love and politics, representation and reality. At times it plays like a breathless romance, trembling with passionate anticipation. Elsewhere, it seems closer to a sociopolitical treatise, what Sciamma has called “a manifesto about the female gaze”.","Mar 1, 2020"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,The New Yorker,100,Richard Brody,"The movie dramatizes the constraints of the era, the imposition of a narrow and religion-based morality, the stern discipline that’s internalized as a result, the elision of women and their world from public life, and the firm expectations of family and society that Héloïse will endure in her unwanted marriage. Yet it does more than merely depict them—it embodies them, in the characters’ poised stillness, which makes the airy surroundings feel as rigid as stone.","Aug 4, 2020"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,Vanity Fair,95,Richard Lawson,"In Sciamma’s gifted hands, the film escapes cliché and becomes something glorious—a study of forbidden love that grandly highlights how much has been lost under the crush of hetero patriarchy.","May 24, 2019"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,Polygon,94,Karen Han,"The final shot of Céline Sciamma’s Portrait of a Lady on Fire is overwhelming. It’s a culmination of the two hours that have preceded it, but it’s more than just the end of a movie. It’s an entire life cycle of a love affair.","Dec 7, 2019"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,The A.V. Club,91,A.A. Dowd,"This is a quantum creative leap for Sciamma, herself a keen observer of behavior. (Her previous films, like Tomboy and Girlhood, were rich with character detail.) Time traveling to an old world seems to unlock the full scope of her passion and insight.","May 21, 2019"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,Entertainment Weekly,91,Leah Greenblatt,"There’s almost no single moment in Portrait of a Lady on Fire that couldn’t be captured, mounted, and hung on a wall as high art. That’s how visually ravishing it is to experience writer-director Céline Sciamma’s arthouse swoon of movie — winner of both the Queer Palm and Best Screenplay at this year’s Cannes Film Festival.","Dec 7, 2019"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,Uproxx,91,Vince Mancini,"Portrait of a Lady on Fire doesn’t shout at you. It whispers gently from the porch of another house, leaving its message to be carried on the breeze.","Feb 17, 2020"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,TheWrap,90,Ben Croll,"Visually ravishing ... [A] piercingly intelligent treatise on art, agency and queer love in the 18th century.","May 19, 2019"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,Variety,90,Peter Debruge,"Though this gorgeous, slow-burn lesbian romance works strongly enough on a surface level, one can hardly ignore the fact, as true then as it is now, that the world looks different when seen through a woman’s eyes.","May 20, 2019"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,The New Yorker,90,Anthony Lane,"For an instant, I heard the rumble of the coming Revolution, and wondered how Sciamma would conclude her engrossing movie. In violent devastation, perhaps? Well, yes, but the violence is that of a storm-tossed heart, and the final shot is of a woman — I won’t reveal who — shaken by ungovernable sobs, with smiles breaking through like shafts of sunlight. Reckon you can weather all that without falling apart? Good luck.","Dec 2, 2019"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,Rolling Stone,90,Peter Travers,"Portrait of a Lady on Fire is enthralling on every level. In her hypnotic and haunting film, alive with humor, heartbreak and swooning sensuality, Sciamma has created nothing less than a timeless work of art.","Dec 5, 2019"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,The New York Times,90,A.O. Scott,"This is less a chronicle of forbidden desire than an examination of how desire works. Like a lost work of 18th-century literature, it is at once ardent and rigorous, passionate and philosophical.","Dec 5, 2019"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,The Verge,90,Joshua Rivera,"The conversations in Portrait of a Lady on Fire are among the most memorable people have had on a screen in some time, with each line a stanza in a poem, a reversal, a shift in perspective. With every exchange, the relationship between Marianne and Héloïse changes subtly.","Feb 17, 2020"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,Austin Chronicle,89,Marjorie Baumgarten,"What the film excels at, however, is the anticipatory desire. It builds slowly, concluding with a stunning sequence that is all breathless remembrance and self-satisfaction that is both wordless and impalpable. The film will seem the height of romantic desire to some, but will be a slow burn for others.","Feb 19, 2020"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,The Associated Press,88,Jocelyn Noveck,"A film in which everything feels stunningly fresh, raw and new.","Dec 5, 2019"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,Paste Magazine,86,Natalia Keogan,Even more powerful than Sciamma’s portrayal of a feminine portrait of solidarity and desire is the statement that art is not exclusive to those who make it.,"Feb 6, 2020"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,Slashfilm,85,Rafael Motamayor,"A Portrait of a Lady on Fire is a richly textured, highly evocative story of love, lust and longing, and thanks to exceptional direction and remarkable, talented actors it’s a work to be cherished.","Feb 12, 2020"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,Original-Cin,83,Karen Gordon,"This isn’t a film that suddenly bursts out at you. Sciamma, like her characters, works by restraining everything. She doesn’t rush the story or focus on a building sense of hunger or passion. The title notwithstanding, the movie is a slow burn, not a fire.","Feb 12, 2020"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,Screen Daily,80,Wendy Ide,Arthouse audiences will be intrigued to discover how Sciamma has channelled the fluid energy of her contemporary work into the more constrained environment of a costume drama. It won’t hurt that this is a strikingly handsome production which will be admired on a technical level.,"May 19, 2019"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,CineVue,80,John Bleasdale,Not since Jane Campion’s The Piano has a costume drama presented such a gorgeous view of love from a woman’s point of view.,"May 21, 2019"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,The Telegraph,80,Tim Robey,"Sciamma’s splendid, multi-layered conceit manages to carry equal weight as a love story and a manifesto of sorts for feminine art.","May 21, 2019"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,CineVue,80,Tom Duggins,"Its enigmatic lustre encourages you to take another look, like Marianne, to try and see what’s really in front of you.","Feb 27, 2020"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,Washington Post,75,Ann Hornaday,"True to its title, Portrait of a Lady on Fire generates more than its share of heat, even if it never truly becomes an engulfing flame.","Feb 12, 2020"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,Movie Nation,75,Roger Moore,"It’s still a lovely character study in a lovely setting, even if the romance rarely achieves the urgency or heat to truly animate this “portrait.”","Feb 15, 2020"
PORTRAIT OF A LADY ON FIRE,2019,Céline Sciamma,Slant Magazine,63,Christopher Gray,What's most stirring about Céline Sciamma's film is the lack of artifice in Héloïse and Marianne's feelings for one another.,"Sep 5, 2019"
WALK HARD: THE DEWEY COX STORY,2007,Jake Kasdan,Baltimore Sun,91,Michael Sragow,"For 45 minutes, it zings along on perfectly pitched overstatement.",
WALK HARD: THE DEWEY COX STORY,2007,Jake Kasdan,Time,90,Richard Schickel,"Not since ""This is Spinal Tap"" have I had such a good time watching amiable idiocy stumble on toward uncertain glory.",
WALK HARD: THE DEWEY COX STORY,2007,Jake Kasdan,The Hollywood Reporter,80,Michael Rechtshaffen,A pitch-perfect musical comedy that at long last moves the talented John C. Reilly up the billing ladder from second banana to top banana.,
WALK HARD: THE DEWEY COX STORY,2007,Jake Kasdan,Los Angeles Times,80,Kenneth Turan,Smart and genial satire.,
WALK HARD: THE DEWEY COX STORY,2007,Jake Kasdan,Entertainment Weekly,75,Owen Gleiberman,"The movie walks the line of surreal vulgarity (you will not, repeat not, expect the penis), yet most of it, intentionally, is less nutzoid than your average megaplex genre parody.",
WALK HARD: THE DEWEY COX STORY,2007,Jake Kasdan,Seattle Post-Intelligencer,75,William Arnold,"John C. Reilly, with his homely face and mop of curly hair, has been the movies' second banana of choice since his debut in 1989's ""Casualties o War."" In the comedy, Walk Hard: The Dewey Cox Story,"" he finally gets a starring role and he rises to the challenge.",
